Prompt	Ans	Candidate Ans	Subject
Cichorium endivia is a subclass of <mask>.	vegetable	geometry, infantry, climate, coal, democracy, telescope, demon, algorithm, alphabet, vegetable	Cichorium endivia
stem cell is a subclass of <mask>.	cell	biology, forest, geometry, English, fraud, waiter, socialism, fortification, motor car, cell	stem cell
antihero is a subclass of <mask>.	protagonist	climate, philosophy, history, law, organism, laptop, actor, algorithm, astronomy, protagonist	antihero
international law is a subclass of <mask>.	law	galaxy, meat, medication, English, homicide, jazz, musician, cell, quartz, law	international law
risk management is a subclass of <mask>.	management	statistics, plant, disease, actor, chess, homosexuality, protein, laptop, cycling, management	risk management
classical physics is a subclass of <mask>.	physics	epidemic, mythology, democracy, priest, trademark, galaxy, quartz, infantry, clock, physics	classical physics
netbook is a subclass of <mask>.	laptop	infantry, humor, protagonist, physics, disease, artery, jazz, astronomy, spacecraft, laptop	netbook
volcanologist is a subclass of <mask>.	geologist	celebrity, mythology, galaxy, vaccine, governor, chess, laptop, infantry, set, geologist	volcanologist
human brain is a subclass of <mask>.	brain	homosexuality, disease, set, telescope, fortification, suffrage, democracy, history, transgender person, brain	human brain
heterotroph is a subclass of <mask>.	organism	waiter, petroleum, priest, politician, coal, algorithm, integer, fortification, disease, organism	heterotroph
virtual machine is a subclass of <mask>.	application	suffrage, chess, artery, clock, home, geologist, actor, jazz, LGBT, application	virtual machine
generic drug is a subclass of <mask>.	medication	suffrage, protagonist, demon, astronomy, application, celebrity, management, biology, planet, medication	generic drug
Zen is a subclass of <mask>.	Buddhism	pope, algorithm, disease, dog, industry, plant, proposition, epidemic, astronomy, Buddhism	Zen
limousine is a subclass of <mask>.	motor car	epidemic, biology, planet, statistics, infantry, quartz, priest, management, photography, motor car	limousine
pandemic is a subclass of <mask>.	epidemic	mythology, priest, dog, train, laptop, quartz, disease, fortification, protein, epidemic	pandemic
succulent plant is a subclass of <mask>.	plant	vaccine, suffrage, sandwich, law, politician, clock, dog, industry, protagonist, plant	succulent plant
satrap is a subclass of <mask>.	governor	geologist, physics, history, trademark, wine, creativity, coal, LGBT, laptop, governor	satrap
satire is a subclass of <mask>.	humor	protein, salad, planet, Buddhism, laptop, English, fraud, bomb, set, humor	satire
Olivier salad is a subclass of <mask>.	salad	coal, epidemic, Chinese, petroleum, wine, pollution, motor car, disease, battery, salad	Olivier salad
microorganism is a subclass of <mask>.	organism	protagonist, film, application, train, meat, software, hunting, Buddhism, homicide, organism	microorganism
deltoid muscle is a subclass of <mask>.	muscle	dog, proposition, fortification, protein, set, disease, protagonist, humor, creativity, muscle	deltoid muscle
bunker is a subclass of <mask>.	fortification	socialism, software, musician, DNA, suffrage, LGBT, law, operation, spacecraft, fortification	bunker
composer is a subclass of <mask>.	musician	philosophy, artery, integer, suffrage, infantry, waiter, clock, set, telescope, musician	composer
battlecruiser is a subclass of <mask>.	cruiser	set, statistics, algorithm, philosophy, medication, train, transgender person, waiter, LGBT, cruiser	battlecruiser
ecology is a subclass of <mask>.	biology	astronomy, forest, bomb, physics, mythology, wine, film, homicide, train, biology	ecology
modern history is a subclass of <mask>.	history	democracy, chess, pollution, geometry, humor, physics, celebrity, proposition, algorithm, history	modern history
acid rain is a subclass of <mask>.	pollution	integer, fraud, plant, application, toilet, homicide, astronomy, geometry, politician, pollution	acid rain
Ponzi scheme is a subclass of <mask>.	fraud	priest, politician, trademark, vaccine, petroleum, artist, integer, clock, motor car, fraud	Ponzi scheme
astrometry is a subclass of <mask>.	astronomy	motor car, priest, vaccine, history, laptop, chess, sandwich, mythology, integer, astronomy	astrometry
Fibonacci number is a subclass of <mask>.	integer	fraud, management, law, hunting, meat, medication, protagonist, DNA, photography, integer	Fibonacci number
mobile app is a subclass of <mask>.	application	suffrage, geologist, fortification, fraud, cruiser, set, interface, English, democracy, application	mobile app
transgender female is a subclass of <mask>.	transgender person	galaxy, medication, geometry, disease, waiter, spacecraft, communication, statistics, musician, transgender person	transgender female
water pollution is a subclass of <mask>.	pollution	philosophy, protein, cycling, pope, transgender person, sandwich, democracy, celebrity, fortification, pollution	water pollution
democratic socialism is a subclass of <mask>.	socialism	proposition, cycling, muscle, vaccine, law, organism, planet, geometry, climate, socialism	democratic socialism
electromagnetism is a subclass of <mask>.	physics	galaxy, geologist, petroleum, disease, trademark, fiction, film, brain, dog, physics	electromagnetism
gay is a subclass of <mask>.	LGBT	interface, management, mythology, software, galaxy, Buddhism, hunting, brain, spacecraft, LGBT	gay
temperate climate is a subclass of <mask>.	climate	medication, democracy, coal, salad, sandwich, communication, quartz, telescope, biology, climate	temperate climate
whaling is a subclass of <mask>.	hunting	wine, fortification, Buddhism, protagonist, pollution, film, forest, medication, battery, hunting	whaling
stratovolcano is a subclass of <mask>.	volcano	English, governor, telescope, trademark, home, bridge, democracy, waiter, set, volcano	stratovolcano
aquatic plant is a subclass of <mask>.	plant	cycling, home, demon, politician, artist, film, socialism, humor, alphabet, plant	aquatic plant
homosexuality is a subclass of <mask>.	LGBT	cruiser, clock, climate, fiction, petroleum, demon, disease, application, Chinese, LGBT	homosexuality
amateur astronomy is a subclass of <mask>.	astronomy	humor, battery, physics, application, democracy, salad, muscle, laptop, biology, astronomy	amateur astronomy
The official language of French Polynesia is <mask>.	French	Azerbaijani, Basque, Turkish, Hawaiian, Russian, Tamil, Hungarian, Albanian, Danish, French	French Polynesia
The official language of Brunei is <mask>.	Malay	Italian, Urdu, Albanian, Sicilian, Spanish, German, Indonesian, Somali, Hebrew, Malay	Brunei
The official language of Uttar Pradesh is <mask>.	Urdu	Macedonian, Turkish, Khmer, Hindi, Nepali, Malay, Persian, Marathi, Albanian, Urdu	Uttar Pradesh
The official language of European Union is <mask>.	Finnish	Nepali, Egyptian, Italian, Slovene, Montenegrin, Macedonian, Irish, Breton, Lithuanian, Finnish	European Union
The official language of Wallonia is <mask>.	French	Norman, Punjabi, Welsh, Catalan, Hindi, Malayalam, Vietnamese, Latvian, Ukrainian, French	Wallonia
The official language of European Union is <mask>.	Slovene	Polish, Scots, Georgian, Lithuanian, Japanese, English, Portuguese, Swedish, Malayalam, Slovene	European Union
The official language of Haiti is <mask>.	French	Armenian, Finnish, Dutch, Marathi, Telugu, Maltese, Estonian, Icelandic, Catalan, French	Haiti
The official language of Union of South Africa is <mask>.	Dutch	Japanese, Marathi, Somali, Punjabi, Greek, Hindi, Basque, Catalan, Welsh, Dutch	Union of South Africa
The official language of Shanghai Cooperation Organisation is <mask>.	Russian	Sicilian, English, Montenegrin, Slovak, Latin, Maltese, Indonesian, Lithuanian, Mongolian, Russian	Shanghai Cooperation Organisation
The official language of Wyoming is <mask>.	English	Latvian, Chinese, Polish, Hawaiian, Scots, Nepali, Tamil, Breton, Romanian, English	Wyoming
The official language of World Athletics is <mask>.	French	Hebrew, Scots, Khmer, Ukrainian, Chinese, Catalan, Malayalam, Egyptian, Georgian, French	World Athletics
The official language of Odessa Oblast is <mask>.	Russian	Dutch, Welsh, Macedonian, Romanian, Albanian, Bengali, Maltese, Greek, Khmer, Russian	Odessa Oblast
The official language of Holy See is <mask>.	Latin	Belarusian, Korean, Egyptian, Slovak, Dutch, German, Catalan, Swedish, Hawaiian, Latin	Holy See
The official language of Uruguay is <mask>.	Spanish	Bengali, Punjabi, Portuguese, Basque, Latvian, Slovene, Thai, Turkish, Hawaiian, Spanish	Uruguay
The official language of Jamshedpur is <mask>.	Hindi	Slovene, Slovak, Nepali, Japanese, French, Mongolian, Russian, Venetian, Punjabi, Hindi	Jamshedpur
The official language of South Ossetia is <mask>.	Georgian	Finnish, Malayalam, Welsh, Swedish, Greek, Spanish, Russian, Egyptian, Hebrew, Georgian	South Ossetia
The official language of Cambodia is <mask>.	Khmer	Basque, Hindi, Egyptian, Norman, Welsh, Slovak, Bulgarian, Swedish, Armenian, Khmer	Cambodia
The official language of Krasnoyarsk Krai is <mask>.	Russian	Italian, Finnish, Estonian, Chinese, Marathi, Bengali, Czech, Hungarian, Scots, Russian	Krasnoyarsk Krai
The official language of Republic of the Congo is <mask>.	French	Venetian, Nepali, Finnish, German, Hindi, Latin, Telugu, Chinese, Indonesian, French	Republic of the Congo
The official language of Solomon Islands is <mask>.	English	Russian, Danish, Malay, Scots, Maltese, Hawaiian, Latin, Bulgarian, Telugu, English	Solomon Islands
The official language of Meghalaya is <mask>.	English	Macedonian, Turkish, Romanian, Hawaiian, Venetian, Lithuanian, Belarusian, Scots, Basque, English	Meghalaya
The official language of Rajasthan is <mask>.	Hindi	Ukrainian, Tamil, Icelandic, Vietnamese, Maltese, Croatian, Malayalam, Polish, Latin, Hindi	Rajasthan
The official language of Shanghai Cooperation Organisation is <mask>.	Chinese	German, Romanian, English, Latin, Maltese, Croatian, Irish, Armenian, Belarusian, Chinese	Shanghai Cooperation Organisation
The official language of Easter Island is <mask>.	Spanish	Basque, Norman, Hungarian, Latvian, French, Georgian, Thai, English, Russian, Spanish	Easter Island
The official language of Majorca is <mask>.	Catalan	Irish, Danish, Hebrew, French, Armenian, Mongolian, Greek, Croatian, Urdu, Catalan	Majorca
The official language of Brazil is <mask>.	Portuguese	Basque, Czech, Bulgarian, Tamil, Romanian, Maltese, Mongolian, Georgian, Egyptian, Portuguese	Brazil
The official language of Mexico is <mask>.	Spanish	Tamil, Czech, Venetian, Hawaiian, Armenian, Hebrew, Portuguese, Bulgarian, Scots, Spanish	Mexico
The official language of The Gambia is <mask>.	English	Belarusian, Hawaiian, Tamil, Malayalam, Telugu, Irish, Persian, Portuguese, Venetian, English	The Gambia
The official language of Kyōto Prefecture is <mask>.	Japanese	Egyptian, Romanian, English, Urdu, Malay, Polish, Czech, Azerbaijani, Italian, Japanese	Kyōto Prefecture
The official language of South Georgia and the South Sandwich Islands is <mask>.	English	Armenian, Irish, Dutch, Venetian, Somali, Indonesian, Macedonian, Romanian, Catalan, English	South Georgia and the South Sandwich Islands
The official language of Isle of Man is <mask>.	English	Telugu, Hawaiian, Venetian, Breton, Spanish, Albanian, Georgian, Latvian, Scots, English	Isle of Man
The official language of Mississippi is <mask>.	English	Mongolian, Catalan, Spanish, Malayalam, Tamil, Persian, Portuguese, Ukrainian, Nepali, English	Mississippi
The official language of Macau is <mask>.	Chinese	Indonesian, Romanian, Malayalam, Hungarian, Swedish, Polish, Maltese, Albanian, Somali, Chinese	Macau
The official language of Czechoslovakia is <mask>.	Slovak	Armenian, Swedish, German, Serbian, Sicilian, Egyptian, Latin, Irish, Hebrew, Slovak	Czechoslovakia
The official language of Donetsk Oblast is <mask>.	Russian	Basque, Maltese, Montenegrin, Norman, Korean, Croatian, Tamil, Bengali, Danish, Russian	Donetsk Oblast
The official language of Israel is <mask>.	Hebrew	Somali, Russian, Japanese, Urdu, Vietnamese, Georgian, Korean, Basque, Polish, Hebrew	Israel
The official language of Samoa is <mask>.	English	Nepali, Slovene, Vietnamese, Icelandic, Irish, Armenian, Tamil, Catalan, Urdu, English	Samoa
The official language of Republic of Tatarstan is <mask>.	Russian	Norman, Persian, Vietnamese, Finnish, Latin, Bengali, Lithuanian, Scots, Malayalam, Russian	Republic of Tatarstan
The official language of Brussels region is <mask>.	Dutch	Swedish, Slovene, Czech, Danish, Marathi, Romanian, Armenian, Khmer, Mongolian, Dutch	Brussels region
The official language of Hawaii is <mask>.	Hawaiian	Basque, Catalan, Swedish, Urdu, Thai, Serbian, Romanian, Georgian, Belarusian, Hawaiian	Hawaii
The official language of Switzerland is <mask>.	French	Croatian, Czech, Slovene, Scots, Bengali, Khmer, Persian, Bulgarian, Finnish, French	Switzerland
The official language of Kajaani is <mask>.	Finnish	Malay, Punjabi, Egyptian, Somali, Portuguese, Catalan, Tamil, Dutch, Vietnamese, Finnish	Kajaani
The official language of Belgium is <mask>.	German	Korean, Malayalam, English, Italian, Armenian, Hebrew, Georgian, Estonian, Hindi, German	Belgium
The official language of Nauru is <mask>.	English	Irish, Basque, Greek, Breton, Korean, Catalan, Hindi, Montenegrin, Hungarian, English	Nauru
The official language of Delhi is <mask>.	English	Basque, Macedonian, Serbian, Chinese, Spanish, Lithuanian, Hebrew, Venetian, Azerbaijani, English	Delhi
The official language of Navarre is <mask>.	Spanish	German, Danish, Dutch, Georgian, Catalan, Turkish, Irish, Malay, Khmer, Spanish	Navarre
The official language of Ibiza is <mask>.	Spanish	Indonesian, Finnish, Breton, Latvian, Italian, Korean, Hebrew, Persian, Portuguese, Spanish	Ibiza
The official language of Kerala is <mask>.	English	Polish, Hawaiian, Swedish, Czech, French, Estonian, Spanish, Armenian, Icelandic, English	Kerala
The official language of Falkland Islands is <mask>.	English	Latin, Welsh, Serbian, Somali, Montenegrin, Venetian, Malayalam, Basque, Slovene, English	Falkland Islands
The official language of Free City of Danzig is <mask>.	Polish	Welsh, Egyptian, Portuguese, Somali, Spanish, Telugu, Russian, Azerbaijani, Estonian, Polish	Free City of Danzig
The official language of Union of European Football Associations is <mask>.	French	Greek, Montenegrin, Persian, Punjabi, Chinese, Turkish, Mongolian, Finnish, Breton, French	Union of European Football Associations
The official language of Friesland is <mask>.	Dutch	Slovak, Bulgarian, Swedish, English, Welsh, Malayalam, Basque, Vietnamese, Slovene, Dutch	Friesland
The official language of Guinea is <mask>.	French	Breton, Russian, Albanian, Belarusian, Scots, Telugu, Slovak, Tamil, Hawaiian, French	Guinea
The official language of Coimbatore is <mask>.	Tamil	Danish, Romanian, Hungarian, Estonian, Venetian, Welsh, Albanian, Polish, Somali, Tamil	Coimbatore
The official language of Australia is <mask>.	English	Korean, Welsh, Catalan, Dutch, Venetian, Vietnamese, Czech, Scots, Marathi, English	Australia
The official language of Peru is <mask>.	Spanish	Azerbaijani, Thai, Macedonian, Punjabi, Dutch, Scots, Venetian, Ukrainian, Somali, Spanish	Peru
The official language of Delhi is <mask>.	Punjabi	Venetian, Turkish, Breton, Sicilian, Montenegrin, Malayalam, Georgian, Dutch, Korean, Punjabi	Delhi
The official language of Lesotho is <mask>.	English	Russian, Urdu, Irish, Nepali, Basque, Mongolian, Danish, Czech, Macedonian, English	Lesotho
The official language of India is <mask>.	English	Urdu, Estonian, Romanian, Japanese, Marathi, Ukrainian, French, Serbian, Telugu, English	India
The official language of Pitcairn Islands is <mask>.	English	Thai, Khmer, Finnish, Tamil, Malay, Armenian, Slovene, Slovak, Hungarian, English	Pitcairn Islands
The official language of Khanty-Mansi Autonomous Okrug is <mask>.	Russian	Tamil, Ukrainian, Lithuanian, Icelandic, Irish, Turkish, Spanish, Serbian, Czech, Russian	Khanty-Mansi Autonomous Okrug
The official language of Zimbabwe is <mask>.	English	Estonian, Czech, Marathi, Sicilian, Hebrew, Icelandic, Macedonian, Italian, Latvian, English	Zimbabwe
The official language of Lucerne is <mask>.	German	Portuguese, Spanish, Albanian, Bengali, Indonesian, Latvian, Polish, Turkish, Czech, German	Lucerne
The official language of Transnistria is <mask>.	Ukrainian	Albanian, Korean, Italian, Macedonian, Somali, Thai, Indonesian, French, Japanese, Ukrainian	Transnistria
The official language of Djibouti is <mask>.	French	Bulgarian, Tamil, Scots, Welsh, Belarusian, Russian, Venetian, Romanian, Swedish, French	Djibouti
