Prompt	Ans	Candidate Ans	Subject
کوت داوواغ کی سرکاری زبان <mask> ہے۔	فرانسیسی	کوریائی زبان, اطالوی, آئس لینڈی زبان, ڈینش زبان, جاپانی, سونسکا, جارجیائی زبان, پولش زبان, بلغاری زبان, فرانسیسی	کوت داوواغ
ہونڈوراس کی سرکاری زبان <mask> ہے۔	ہسپانوی	چینی زبان, ترک, عبرانی, آذربائیجانی, اردو, جارجیائی زبان, سلووین زبان, استونیائی زبان, فرانسیسی, ہسپانوی	ہونڈوراس
نیو ہیمپشائر کی سرکاری زبان <mask> ہے۔	انگریزی	جرمن, جارجیائی زبان, پرتگالی, فارسی, چینی زبان, ہنگری زبان, کروشیائی زبان, کوریائی زبان, انڈونیشیائی زبان, انگریزی	نیو ہیمپشائر
برونڈی کی سرکاری زبان <mask> ہے۔	انگریزی	روسی, ترک, ولندیزی زبان, چینی زبان, آذربائیجانی, باسک, کوریائی زبان, جرمن, سلووین زبان, انگریزی	برونڈی
کیمرون کی سرکاری زبان <mask> ہے۔	انگریزی	باسک, اطالوی, یونانی زبان, سلووین زبان, پولش زبان, اردو, ہنگری زبان, فرانسیسی, فنش زبان, انگریزی	کیمرون
الاسکا کی سرکاری زبان <mask> ہے۔	انگریزی	ڈینش زبان, فنش زبان, سلووین زبان, کروشیائی زبان, لاطینی زبان, رومانیانی زبان, روسی, قیطلونی, فرانسیسی, انگریزی	الاسکا
ویٹیکن سٹی کی سرکاری زبان <mask> ہے۔	اطالوی	آئس لینڈی زبان, سلوواک زبان, البانوی زبان, فنش زبان, چیکی زبان, پرتگالی, پولش زبان, باسک, ہنگری زبان, اطالوی	ویٹیکن سٹی
موزمبیق کی سرکاری زبان <mask> ہے۔	پرتگالی	عبرانی, کوریائی زبان, انڈونیشیائی زبان, اردو, قیطلونی, جارجیائی زبان, سلووین زبان, کروشیائی زبان, چیکی زبان, پرتگالی	موزمبیق
مشرقی تیمور کی سرکاری زبان <mask> ہے۔	پرتگالی	لاطینی زبان, ولندیزی زبان, باسک, آرمینیائی زبان, اطالوی, سونسکا, البانوی زبان, جارجیائی زبان, کوریائی زبان, پرتگالی	مشرقی تیمور
نائجیریا کی سرکاری زبان <mask> ہے۔	انگریزی	البانوی زبان, لیتھوانیائی زبان, باسک, استونیائی زبان, سلوواک زبان, ڈینش زبان, ہسپانوی, تھائی زبان, پولش زبان, انگریزی	نائجیریا
ابخازيا کی سرکاری زبان <mask> ہے۔	روسی	پرتگالی, چینی زبان, ڈینش زبان, کوریائی زبان, فرانسیسی, انڈونیشیائی زبان, اطالوی, کروشیائی زبان, لاطینی زبان, روسی	ابخازيا
پرتگال کی سرکاری زبان <mask> ہے۔	پرتگالی	سلوواک زبان, آرمینیائی زبان, ترک, روسی, انگریزی, پولش زبان, کروشیائی زبان, انڈونیشیائی زبان, جارجیائی زبان, پرتگالی	پرتگال
مانیٹوبا کی سرکاری زبان <mask> ہے۔	انگریزی	پرتگالی, رومانیانی زبان, سلووین زبان, پولش زبان, بلغاری زبان, انڈونیشیائی زبان, لاطینی زبان, ہسپانوی, فنش زبان, انگریزی	مانیٹوبا
ملابو کی سرکاری زبان <mask> ہے۔	ہسپانوی	لاطینی زبان, فرانسیسی, البانوی زبان, ہنگری زبان, ترک, جارجیائی زبان, سونسکا, رومانیانی زبان, کوریائی زبان, ہسپانوی	ملابو
یورپی اتحاد کی سرکاری زبان <mask> ہے۔	ہسپانوی	لاطینی زبان, ترک, کوریائی زبان, فرانسیسی, انگریزی, روسی, سونسکا, باسک, پرتگالی, ہسپانوی	یورپی اتحاد
ہلسنکی کی سرکاری زبان <mask> ہے۔	فنش زبان	پولش زبان, سربیائی, آرمینیائی زبان, کوریائی زبان, فرانسیسی, اطالوی, یوکرینی زبان, یونانی زبان, سونسکا, فنش زبان	ہلسنکی
کاتالونیا کی سرکاری زبان <mask> ہے۔	ہسپانوی	پولش زبان, انگریزی, کروشیائی زبان, لیتھوانیائی زبان, فرانسیسی, روسی, رومانیانی زبان, آرمینیائی زبان, اطالوی, ہسپانوی	کاتالونیا
سیچیلیس کی سرکاری زبان <mask> ہے۔	انگریزی	قیطلونی, اطالوی, ہسپانوی, جارجیائی زبان, فنش زبان, کروشیائی زبان, سلوواک زبان, لاطینی زبان, جاپانی, انگریزی	سیچیلیس
ساسکچیوان کی سرکاری زبان <mask> ہے۔	انگریزی	فارسی, لیتھوانیائی زبان, لاطینی زبان, پرتگالی, سربیائی, ہسپانوی, سونسکا, سلوواک زبان, کوریائی زبان, انگریزی	ساسکچیوان
کوسووہ کی سرکاری زبان <mask> ہے۔	البانوی زبان	اطالوی, جارجیائی زبان, فرانسیسی, انڈونیشیائی زبان, باسک, یوکرینی زبان, لاطینی زبان, قیطلونی, روسی, البانوی زبان	کوسووہ
ایکواڈور کی سرکاری زبان <mask> ہے۔	ہسپانوی	لیتھوانیائی زبان, باسک, چیکی زبان, روسی, جرمن, جارجیائی زبان, کروشیائی زبان, تھائی زبان, سربیائی, ہسپانوی	ایکواڈور
اقوام متحدہ کی سرکاری زبان <mask> ہے۔	انگریزی	کوریائی زبان, اطالوی, جاپانی, استونیائی زبان, لیتھوانیائی زبان, کروشیائی زبان, یونانی زبان, فارسی, روسی, انگریزی	اقوام متحدہ
گیانا کی سرکاری زبان <mask> ہے۔	انگریزی	جرمن, تھائی زبان, یونانی زبان, چیکی زبان, لاطینی زبان, پرتگالی, جارجیائی زبان, باسک, سربیائی, انگریزی	گیانا
آسٹریا کی سرکاری زبان <mask> ہے۔	جرمن	سونسکا, یونانی زبان, اطالوی, لیتھوانیائی زبان, لاطینی زبان, چیکی زبان, کروشیائی زبان, باسک, قیطلونی, جرمن	آسٹریا
ترکی کی سرکاری زبان <mask> ہے۔	ترک	سلووین زبان, ہسپانوی, آئس لینڈی زبان, پرتگالی, ولندیزی زبان, پولش زبان, جرمن, البانوی زبان, فرانسیسی, ترک	ترکی
چلی کی سرکاری زبان <mask> ہے۔	ہسپانوی	باسک, تھائی زبان, انگریزی, سلووین زبان, انڈونیشیائی زبان, جرمن, ولندیزی زبان, چیکی زبان, بلغاری زبان, ہسپانوی	چلی
یورپی اتحاد کی سرکاری زبان <mask> ہے۔	انگریزی	رومانیانی زبان, فرانسیسی, یونانی زبان, کروشیائی زبان, البانوی زبان, عبرانی, جارجیائی زبان, فارسی, باسک, انگریزی	یورپی اتحاد
جنوبی ڈکوٹا کی سرکاری زبان <mask> ہے۔	انگریزی	فرانسیسی, چیکی زبان, آئس لینڈی زبان, عبرانی, لاطینی زبان, لیتھوانیائی زبان, آذربائیجانی, قیطلونی, جاپانی, انگریزی	جنوبی ڈکوٹا
الاباما کی سرکاری زبان <mask> ہے۔	انگریزی	لیتھوانیائی زبان, یونانی زبان, ہسپانوی, استونیائی زبان, جرمن, سربیائی, عبرانی, فرانسیسی, چینی زبان, انگریزی	الاباما
کیلی فورنیا کی سرکاری زبان <mask> ہے۔	انگریزی	ہسپانوی, آرمینیائی زبان, عبرانی, اطالوی, سونسکا, فرانسیسی, البانوی زبان, ہنگری زبان, یوکرینی زبان, انگریزی	کیلی فورنیا
سویٹزرلینڈ کی سرکاری زبان <mask> ہے۔	اطالوی	استونیائی زبان, البانوی زبان, سونسکا, جاپانی, کروشیائی زبان, بلغاری زبان, ترک, لیتھوانیائی زبان, روسی, اطالوی	سویٹزرلینڈ
روس کی سرکاری زبان <mask> ہے۔	روسی	لاطینی زبان, باسک, چینی زبان, ہسپانوی, رومانیانی زبان, فارسی, تھائی زبان, ولندیزی زبان, پرتگالی, روسی	روس
يوكون کی سرکاری زبان <mask> ہے۔	انگریزی	تھائی زبان, آذربائیجانی, یوکرینی زبان, فنش زبان, ہسپانوی, کروشیائی زبان, سلوواک زبان, استونیائی زبان, پولش زبان, انگریزی	يوكون
برکینا فاسو کی سرکاری زبان <mask> ہے۔	فرانسیسی	جاپانی, جرمن, تھائی زبان, استونیائی زبان, سلوواک زبان, پرتگالی, پولش زبان, انڈونیشیائی زبان, آذربائیجانی, فرانسیسی	برکینا فاسو
روس کی سرکاری زبان <mask> ہے۔	آذربائیجانی	چیکی زبان, جاپانی, فارسی, آئس لینڈی زبان, البانوی زبان, سلووین زبان, رومانیانی زبان, کوریائی زبان, روسی, آذربائیجانی	روس
نناوت کی سرکاری زبان <mask> ہے۔	فرانسیسی	ترک, اردو, کوریائی زبان, باسک, لاطینی زبان, کروشیائی زبان, سلووین زبان, البانوی زبان, انڈونیشیائی زبان, فرانسیسی	نناوت
اطالیہ کی سرکاری زبان <mask> ہے۔	اطالوی	ولندیزی زبان, رومانیانی زبان, ترک, آئس لینڈی زبان, یوکرینی زبان, ہسپانوی, فنش زبان, جارجیائی زبان, ہنگری زبان, اطالوی	اطالیہ
شمالی کیرولینا کی سرکاری زبان <mask> ہے۔	انگریزی	باسک, یونانی زبان, لاطینی زبان, پولش زبان, فرانسیسی, ترک, ہنگری زبان, ولندیزی زبان, روسی, انگریزی	شمالی کیرولینا
فلپائن کی سرکاری زبان <mask> ہے۔	انگریزی	لاطینی زبان, آرمینیائی زبان, اردو, استونیائی زبان, البانوی زبان, ڈینش زبان, لیتھوانیائی زبان, سربیائی, سونسکا, انگریزی	فلپائن
سویڈن کی سرکاری زبان <mask> ہے۔	فنش زبان	تھائی زبان, کروشیائی زبان, یونانی زبان, اردو, سلوواک زبان, پولش زبان, عبرانی, لیتھوانیائی زبان, بلغاری زبان, فنش زبان	سویڈن
ایڈاہو کی سرکاری زبان <mask> ہے۔	انگریزی	جاپانی, باسک, آذربائیجانی, تھائی زبان, فرانسیسی, آئس لینڈی زبان, چیکی زبان, کروشیائی زبان, آرمینیائی زبان, انگریزی	ایڈاہو
